Date_Time;#JAVATIME ;Wirkarbeit_Zaehler;Wirkarbeit_Wt
17.11.2015 16:40;1,45E+12;15274680000;660000
17.11.2015 16:45;1,45E+12;15274740000;660000
17.11.2015 16:50;1,45E+12;15274800000;660000
17.11.2015 16:55;1,45E+12;15274840000;640000
17.11.2015 17:00;1,45E+12;15274900000;660000
17.11.2015 17:05;1,45E+12;15274960000;660000
17.11.2015 17:10;1,45E+12;15275000000;640000
17.11.2015 17:15;1,45E+12;15275060000;640000
17.11.2015 17:20;1,45E+12;15275120000;660000
17.11.2015 17:25;1,45E+12;15275160000;640000
17.11.2015 17:30;1,45E+12;15275220000;640000
17.11.2015 17:35;1,45E+12;15275260000;640000
17.11.2015 17:40;1,45E+12;15275320000;640000
17.11.2015 17:45;1,45E+12;15275380000;640000
17.11.2015 17:50;1,45E+12;15275420000;620000
17.11.2015 17:55;1,45E+12;15275480000;640000
17.11.2015 18:00;1,45E+12;15275520000;620000
17.11.2015 18:05;1,45E+12;15275580000;620000
17.11.2015 18:10;1,45E+12;15275620000;620000
17.11.2015 18:15;1,45E+12;15275680000;620000
17.11.2015 18:20;1,45E+12;15275740000;620000
17.11.2015 18:25;1,45E+12;15275780000;620000
17.11.2015 18:30;1,45E+12;15275840000;620000
17.11.2015 18:35;1,45E+12;15275900000;640000
17.11.2015 18:40;1,45E+12;15275940000;620000
17.11.2015 18:45;1,45E+12;15276000000;620000
17.11.2015 18:50;1,45E+12;15276040000;620000
17.11.2015 18:55;1,45E+12;15276100000;620000
17.11.2015 19:00;1,45E+12;15276140000;620000
17.11.2015 19:05;1,45E+12;15276180000;600000
17.11.2015 19:10;1,45E+12;15276220000;600000
17.11.2015 19:15;1,45E+12;15276260000;580000
17.11.2015 19:20;1,45E+12;15276300000;560000
17.11.2015 19:25;1,45E+12;15276320000;540000
17.11.2015 19:30;1,45E+12;15276360000;520000
17.11.2015 19:35;1,45E+12;15276400000;500000
17.11.2015 19:40;1,45E+12;15276440000;500000
17.11.2015 19:45;1,45E+12;15276480000;480000
17.11.2015 19:50;1,45E+12;15276520000;480000
17.11.2015 19:55;1,45E+12;15276560000;460000
17.11.2015 20:00;1,45E+12;15276600000;460000
17.11.2015 20:05;1,45E+12;15276640000;460000
17.11.2015 20:10;1,45E+12;15276680000;460000
17.11.2015 20:15;1,45E+12;15276740000;480000
17.11.2015 20:20;1,45E+12;15276800000;500000
17.11.2015 20:25;1,45E+12;15276860000;540000
17.11.2015 20:30;1,45E+12;15276920000;560000
17.11.2015 20:35;1,45E+12;15276960000;560000
17.11.2015 20:40;1,45E+12;15277020000;580000
17.11.2015 20:45;1,45E+12;15277060000;580000
17.11.2015 20:50;1,45E+12;15277100000;580000
17.11.2015 20:55;1,45E+12;15277160000;600000
17.11.2015 21:00;1,45E+12;15277220000;620000
17.11.2015 21:05;1,45E+12;15277260000;620000
17.11.2015 21:10;1,45E+12;15277320000;640000
17.11.2015 21:15;1,45E+12;15277380000;640000
17.11.2015 21:20;1,45E+12;15277420000;620000
17.11.2015 21:25;1,45E+12;15277480000;620000
17.11.2015 21:30;1,45E+12;15277540000;620000
17.11.2015 21:35;1,45E+12;15277600000;640000
17.11.2015 21:40;1,45E+12;15277640000;620000
17.11.2015 21:45;1,45E+12;15277700000;640000
17.11.2015 21:50;1,45E+12;15277740000;640000
17.11.2015 21:55;1,45E+12;15277780000;620000
17.11.2015 22:00;1,45E+12;15277820000;600000
17.11.2015 22:05;1,45E+12;15277860000;600000
17.11.2015 22:10;1,45E+12;15277900000;580000
17.11.2015 22:15;1,45E+12;15277940000;560000
17.11.2015 22:20;1,45E+12;15277980000;560000
17.11.2015 22:25;1,45E+12;15278020000;540000
17.11.2015 22:30;1,45E+12;15278060000;520000
17.11.2015 22:35;1,45E+12;15278120000;520000
17.11.2015 22:40;1,45E+12;15278140000;500000
17.11.2015 22:45;1,45E+12;15278180000;480000
17.11.2015 22:50;1,45E+12;15278220000;480000
17.11.2015 22:55;1,45E+12;15278260000;480000
17.11.2015 23:00;1,45E+12;15278300000;480000
17.11.2015 23:05;1,45E+12;15278340000;480000
17.11.2015 23:10;1,45E+12;15278360000;460000
17.11.2015 23:15;1,45E+12;15278400000;460000
17.11.2015 23:20;1,45E+12;15278440000;460000
17.11.2015 23:25;1,45E+12;15278480000;460000
17.11.2015 23:30;1,45E+12;15278500000;440000
17.11.2015 23:35;1,45E+12;15278540000;420000
17.11.2015 23:40;1,45E+12;15278580000;440000
17.11.2015 23:45;1,45E+12;15278620000;440000
17.11.2015 23:50;1,45E+12;15278640000;420000
17.11.2015 23:55;1,45E+12;15278680000;420000
18.11.2015 0:00;1,45E+12;15278720000;420000
18.11.2015 0:05;1,45E+12;15278740000;400000
18.11.2015 0:10;1,45E+12;15278780000;420000
18.11.2015 0:15;1,45E+12;15278820000;420000
18.11.2015 0:20;1,45E+12;15278840000;400000
18.11.2015 0:25;1,45E+12;15278880000;400000
18.11.2015 0:30;1,45E+12;15278920000;420000
18.11.2015 0:35;1,45E+12;15278940000;400000
18.11.2015 0:40;1,45E+12;15278980000;400000
18.11.2015 0:45;1,45E+12;15279000000;380000
18.11.2015 0:50;1,45E+12;15279040000;400000
18.11.2015 0:55;1,45E+12;15279060000;380000
18.11.2015 1:00;1,45E+12;15279100000;380000
18.11.2015 1:05;1,45E+12;15279140000;400000
18.11.2015 1:10;1,45E+12;15279180000;400000
18.11.2015 1:15;1,45E+12;15279200000;380000
18.11.2015 1:20;1,45E+12;15279240000;400000
18.11.2015 1:25;1,45E+12;15279280000;400000
18.11.2015 1:30;1,45E+12;15279300000;380000
18.11.2015 1:35;1,45E+12;15279340000;400000
18.11.2015 1:40;1,45E+12;15279360000;380000
18.11.2015 1:45;1,45E+12;15279400000;400000
18.11.2015 1:50;1,45E+12;15279440000;400000
18.11.2015 1:55;1,45E+12;15279460000;400000
18.11.2015 2:00;1,45E+12;15279500000;400000
18.11.2015 2:05;1,45E+12;15279540000;400000
18.11.2015 2:10;1,45E+12;15279560000;380000
18.11.2015 2:15;1,45E+12;15279600000;400000
18.11.2015 2:20;1,45E+12;15279620000;380000
18.11.2015 2:25;1,45E+12;15279660000;380000
18.11.2015 2:30;1,45E+12;15279700000;400000
18.11.2015 2:35;1,45E+12;15279720000;380000
18.11.2015 2:40;1,45E+12;15279760000;400000
18.11.2015 2:45;1,45E+12;15279780000;380000
18.11.2015 2:50;1,45E+12;15279820000;380000
18.11.2015 2:55;1,45E+12;15279860000;400000
18.11.2015 3:00;1,45E+12;15279880000;380000
18.11.2015 3:05;1,45E+12;15279920000;380000
18.11.2015 3:10;1,45E+12;15279940000;380000
18.11.2015 3:15;1,45E+12;15279980000;380000
18.11.2015 3:20;1,45E+12;15280020000;400000
18.11.2015 3:25;1,45E+12;15280060000;400000
18.11.2015 3:30;1,45E+12;15280080000;380000
18.11.2015 3:35;1,45E+12;15280100000;380000
18.11.2015 3:40;1,45E+12;15280140000;380000
18.11.2015 3:45;1,45E+12;15280180000;400000
18.11.2015 3:50;1,45E+12;15280200000;380000
18.11.2015 3:55;1,45E+12;15280240000;380000
18.11.2015 4:00;1,45E+12;15280260000;380000
18.11.2015 4:05;1,45E+12;15280300000;380000
18.11.2015 4:10;1,45E+12;15280340000;400000
18.11.2015 4:15;1,45E+12;15280380000;400000
18.11.2015 4:20;1,45E+12;15280420000;400000
18.11.2015 4:25;1,45E+12;15280460000;400000
18.11.2015 4:30;1,45E+12;15280480000;400000
18.11.2015 4:35;1,45E+12;15280520000;420000
18.11.2015 4:40;1,45E+12;15280560000;420000
18.11.2015 4:45;1,45E+12;15280600000;420000
18.11.2015 4:50;1,45E+12;15280640000;440000
18.11.2015 4:55;1,45E+12;15280680000;440000
18.11.2015 5:00;1,45E+12;15280720000;460000
18.11.2015 5:05;1,45E+12;15280760000;460000
18.11.2015 5:10;1,45E+12;15280780000;440000
18.11.2015 5:15;1,45E+12;15280820000;440000
18.11.2015 5:20;1,45E+12;15280860000;440000
18.11.2015 5:25;1,45E+12;15280900000;440000
18.11.2015 5:30;1,45E+12;15280940000;460000
18.11.2015 5:35;1,45E+12;15280980000;460000
18.11.2015 5:40;1,45E+12;15281020000;460000
18.11.2015 5:45;1,45E+12;15281060000;460000
18.11.2015 5:50;1,45E+12;15281080000;440000
18.11.2015 5:55;1,45E+12;15281120000;440000
18.11.2015 6:00;1,45E+12;15281160000;440000
18.11.2015 6:05;1,45E+12;15281200000;440000
18.11.2015 6:10;1,45E+12;15281240000;460000
18.11.2015 6:15;1,45E+12;15281280000;460000
18.11.2015 6:20;1,45E+12;15281320000;460000
18.11.2015 6:25;1,45E+12;15281360000;460000
18.11.2015 6:30;1,45E+12;15281420000;480000
18.11.2015 6:35;1,45E+12;15281460000;480000
18.11.2015 6:40;1,45E+12;15281500000;480000
18.11.2015 6:45;1,45E+12;15281540000;480000
18.11.2015 6:50;1,45E+12;15281580000;500000
18.11.2015 6:55;1,45E+12;15281620000;500000
18.11.2015 7:00;1,45E+12;15281660000;500000
18.11.2015 7:05;1,45E+12;15281720000;520000
18.11.2015 7:10;1,45E+12;15281760000;520000
